timestamp,latitude,longitude
2026/02/27 13:19:42.000+00,-25.3850329,-51.4934959
2026/02/27 13:19:47.000+00,-25.3850444,-51.4934744
2026/02/27 13:19:51.000+00,-25.3850517,-51.4934495
2026/02/27 13:19:52.000+00,-25.3850502,-51.4934443
2026/02/27 13:19:56.000+00,-25.3850244,-51.4934426
2026/02/27 13:20:00.000+00,-25.3849933,-51.4934221
2026/02/27 13:20:05.000+00,-25.38497,-51.4934002
2026/02/27 13:20:09.000+00,-25.3849411,-51.4933743
2026/02/27 13:20:11.000+00,-25.3849303,-51.4933691
2026/02/27 13:20:15.000+00,-25.3848829,-51.4933481
2026/02/27 13:20:20.000+00,-25.3848401,-51.4933283
2026/02/27 13:20:24.000+00,-25.3848104,-51.493308
2026/02/27 13:20:25.000+00,-25.384804,-51.4933045
2026/02/27 13:20:29.000+00,-25.3847675,-51.4932845
2026/02/27 13:20:34.000+00,-25.3847295,-51.4932629
2026/02/27 13:20:38.000+00,-25.3846976,-51.4932434
2026/02/27 13:20:41.000+00,-25.3846833,-51.4932337
2026/02/27 13:20:45.000+00,-25.3846456,-51.4932165
2026/02/27 13:20:49.000+00,-25.3846172,-51.493199
2026/02/27 13:20:53.000+00,-25.3845773,-51.4931849
2026/02/27 13:20:56.000+00,-25.3845557,-51.4931763
2026/02/27 13:21:00.000+00,-25.3845164,-51.4931535
2026/02/27 13:21:05.000+00,-25.3844873,-51.4931354
2026/02/27 13:21:09.000+00,-25.3844526,-51.4931151
2026/02/27 13:21:12.000+00,-25.3844371,-51.4930982
2026/02/27 13:21:16.000+00,-25.3844073,-51.4930706
2026/02/27 13:21:20.000+00,-25.3843625,-51.4930772
2026/02/27 13:21:25.000+00,-25.3843567,-51.4930309
2026/02/27 13:21:29.000+00,-25.3843785,-51.4930019
2026/02/27 13:21:34.000+00,-25.3843951,-51.4929741
2026/02/27 13:21:39.000+00,-25.3844036,-51.4929653
2026/02/27 13:21:43.000+00,-25.3844037,-51.4929671
2026/02/27 13:21:49.000+00,-25.3844097,-51.4929691
2026/02/27 13:21:54.000+00,-25.3844126,-51.4929715
2026/02/27 13:21:59.000+00,-25.3844315,-51.4929855
2026/02/27 13:22:03.000+00,-25.3844447,-51.4929841
2026/02/27 13:22:07.000+00,-25.3844246,-51.4929494
2026/02/27 13:22:11.000+00,-25.3844362,-51.4929065
2026/02/27 13:22:16.000+00,-25.3844573,-51.4929091
2026/02/27 13:22:21.000+00,-25.3844665,-51.4929204
2026/02/27 13:22:25.000+00,-25.3844771,-51.4929327
2026/02/27 13:22:30.000+00,-25.3844801,-51.4929324
2026/02/27 13:22:34.000+00,-25.3844836,-51.4929316
2026/02/27 13:22:39.000+00,-25.384486,-51.4929315
2026/02/27 13:22:44.000+00,-25.3844855,-51.4929311
2026/02/27 13:22:49.000+00,-25.3844862,-51.4929324
2026/02/27 13:22:53.000+00,-25.3844875,-51.4929334
2026/02/27 13:22:57.000+00,-25.3845203,-51.4929559
2026/02/27 13:23:01.000+00,-25.3845601,-51.4929723
2026/02/27 13:23:05.000+00,-25.3845898,-51.4929953
2026/02/27 13:23:10.000+00,-25.3846256,-51.4930217
2026/02/27 13:23:14.000+00,-25.384661,-51.4930315
2026/02/27 13:23:18.000+00,-25.3846827,-51.4930543
2026/02/27 13:23:23.000+00,-25.3847047,-51.4930743
2026/02/27 13:23:27.000+00,-25.3847196,-51.4930821
2026/02/27 13:23:31.000+00,-25.3847384,-51.4930931
2026/02/27 13:23:36.000+00,-25.3847689,-51.4931031
2026/02/27 13:23:40.000+00,-25.3847947,-51.4931155
2026/02/27 13:23:41.000+00,-25.3848077,-51.4931221
2026/02/27 13:23:46.000+00,-25.3848454,-51.4931385
2026/02/27 13:23:51.000+00,-25.3848726,-51.4931448
2026/02/27 13:23:55.000+00,-25.3849024,-51.4931617
2026/02/27 13:23:59.000+00,-25.3849301,-51.4931786
2026/02/27 13:24:00.000+00,-25.3849371,-51.4931821
2026/02/27 13:24:04.000+00,-25.3849596,-51.4931994
2026/02/27 13:24:09.000+00,-25.3849829,-51.493218
2026/02/27 13:24:13.000+00,-25.3850207,-51.4932423
2026/02/27 13:24:18.000+00,-25.3850333,-51.4932627
2026/02/27 13:24:21.000+00,-25.385039,-51.4932811
2026/02/27 13:24:25.000+00,-25.3850748,-51.4932868
2026/02/27 13:24:30.000+00,-25.3851095,-51.4933031
2026/02/27 13:24:35.000+00,-25.3851408,-51.4933093
2026/02/27 13:24:39.000+00,-25.3851373,-51.4933014
2026/02/27 13:24:43.000+00,-25.3851399,-51.4932966
2026/02/27 13:24:48.000+00,-25.3851482,-51.4932728
2026/02/27 13:24:52.000+00,-25.3851643,-51.4932215
2026/02/27 13:24:57.000+00,-25.3851724,-51.4931988
2026/02/27 13:25:01.000+00,-25.3851916,-51.4931629
2026/02/27 13:25:05.000+00,-25.3851978,-51.4931364
2026/02/27 13:25:10.000+00,-25.3851999,-51.4931026
2026/02/27 13:25:15.000+00,-25.3851691,-51.4930853
2026/02/27 13:25:17.000+00,-25.3851548,-51.4930685
2026/02/27 13:25:23.000+00,-25.3851344,-51.4930563
2026/02/27 13:25:27.000+00,-25.3850862,-51.4930356
2026/02/27 13:25:31.000+00,-25.3850578,-51.4930213
2026/02/27 13:25:36.000+00,-25.3850306,-51.4930027
2026/02/27 13:25:40.000+00,-25.3850129,-51.4929935
2026/02/27 13:25:45.000+00,-25.3849839,-51.492973
2026/02/27 13:25:49.000+00,-25.3849506,-51.4929522
2026/02/27 13:25:53.000+00,-25.3849384,-51.4929151
2026/02/27 13:25:57.000+00,-25.3849313,-51.4928987
2026/02/27 13:26:02.000+00,-25.3849272,-51.4928982
2026/02/27 13:26:07.000+00,-25.3849327,-51.4928948
2026/02/27 13:26:11.000+00,-25.3849326,-51.4928936
2026/02/27 13:26:16.000+00,-25.3849353,-51.4928983
2026/02/27 13:26:20.000+00,-25.3849591,-51.4929196
2026/02/27 13:26:24.000+00,-25.3849601,-51.4929204
2026/02/27 13:26:29.000+00,-25.3849623,-51.4929202
2026/02/27 13:26:33.000+00,-25.3849996,-51.4929019
2026/02/27 13:26:37.000+00,-25.3850402,-51.4928928
2026/02/27 13:26:41.000+00,-25.3850677,-51.4928825
2026/02/27 13:26:45.000+00,-25.385111,-51.4928772
2026/02/27 13:26:49.000+00,-25.3851023,-51.4928887
2026/02/27 13:26:53.000+00,-25.3851086,-51.4928939
2026/02/27 13:26:58.000+00,-25.3851217,-51.4928792
2026/02/27 13:27:02.000+00,-25.3851108,-51.4928786
2026/02/27 13:27:07.000+00,-25.3851086,-51.4928784
2026/02/27 13:27:12.000+00,-25.3851174,-51.49288
2026/02/27 13:27:16.000+00,-25.3851502,-51.4929059
2026/02/27 13:27:21.000+00,-25.385189,-51.4929354
2026/02/27 13:27:22.000+00,-25.3851962,-51.492933
2026/02/27 13:27:27.000+00,-25.3852414,-51.4929178
2026/02/27 13:27:32.000+00,-25.3852748,-51.492896
2026/02/27 13:27:37.000+00,-25.3852706,-51.4928722
2026/02/27 13:27:41.000+00,-25.3852697,-51.4928663
2026/02/27 13:27:46.000+00,-25.385271,-51.4928501
2026/02/27 13:27:50.000+00,-25.3852701,-51.4928445
2026/02/27 13:27:55.000+00,-25.385255,-51.4928166
2026/02/27 13:27:59.000+00,-25.3852366,-51.4928256
2026/02/27 13:28:04.000+00,-25.3852232,-51.4928285
2026/02/27 13:28:09.000+00,-25.3852113,-51.4928333
2026/02/27 13:28:14.000+00,-25.3851942,-51.4928375
2026/02/27 13:28:19.000+00,-25.3851804,-51.4928383
2026/02/27 13:28:24.000+00,-25.3851768,-51.4928382
2026/02/27 13:28:29.000+00,-25.3851745,-51.492838
2026/02/27 13:28:33.000+00,-25.3851431,-51.4928423
2026/02/27 13:28:37.000+00,-25.385103,-51.4928589
2026/02/27 13:28:41.000+00,-25.3850721,-51.4928636
2026/02/27 13:28:46.000+00,-25.3850705,-51.4928481
2026/02/27 13:28:51.000+00,-25.385065,-51.4928522
2026/02/27 13:28:56.000+00,-25.3850662,-51.492863
2026/02/27 13:29:01.000+00,-25.3850712,-51.4928689
2026/02/27 13:29:06.000+00,-25.385073,-51.4928694
2026/02/27 13:29:11.000+00,-25.3850744,-51.4928695
2026/02/27 13:29:15.000+00,-25.3850764,-51.4928648
2026/02/27 13:29:21.000+00,-25.3850692,-51.4928375
2026/02/27 13:29:26.000+00,-25.3850583,-51.4928338
2026/02/27 13:29:31.000+00,-25.3850591,-51.4928339
2026/02/27 13:29:36.000+00,-25.3850603,-51.4928326
2026/02/27 13:29:41.000+00,-25.3850616,-51.4928316
2026/02/27 13:29:46.000+00,-25.3850552,-51.4928326
2026/02/27 13:29:50.000+00,-25.3850512,-51.4928344
2026/02/27 13:29:55.000+00,-25.3850278,-51.4928361
2026/02/27 13:30:00.000+00,-25.3850108,-51.4928496
2026/02/27 13:30:05.000+00,-25.3849899,-51.4928554
2026/02/27 13:30:09.000+00,-25.3849938,-51.4928492
2026/02/27 13:30:13.000+00,-25.3849691,-51.492863
2026/02/27 13:30:17.000+00,-25.3849361,-51.4928759
2026/02/27 13:30:22.000+00,-25.3848942,-51.4928932
2026/02/27 13:30:26.000+00,-25.3848631,-51.492901
2026/02/27 13:30:31.000+00,-25.3848349,-51.4929106
2026/02/27 13:30:35.000+00,-25.3848106,-51.4929138
2026/02/27 13:30:35.000+00,-25.3848053,-51.4929154
2026/02/27 13:30:39.000+00,-25.3847872,-51.4929232
2026/02/27 13:30:44.000+00,-25.3847572,-51.4929389
2026/02/27 13:30:48.000+00,-25.3847302,-51.4929535
2026/02/27 13:30:53.000+00,-25.3847011,-51.4929684
2026/02/27 13:30:56.000+00,-25.3846805,-51.492975
2026/02/27 13:31:01.000+00,-25.3846531,-51.4929847
2026/02/27 13:31:06.000+00,-25.3846505,-51.4929883
2026/02/27 13:31:10.000+00,-25.384637,-51.4929891
2026/02/27 13:31:15.000+00,-25.3846218,-51.4929962
2026/02/27 13:31:19.000+00,-25.3845824,-51.4929842
2026/02/27 13:31:24.000+00,-25.3845857,-51.4929819
2026/02/27 13:31:29.000+00,-25.3845935,-51.492974
2026/02/27 13:31:34.000+00,-25.3845949,-51.4929439
2026/02/27 13:31:38.000+00,-25.3845821,-51.492925
2026/02/27 13:31:41.000+00,-25.3845588,-51.4929027
2026/02/27 13:31:45.000+00,-25.3845314,-51.4928656
2026/02/27 13:31:50.000+00,-25.3845117,-51.4928384
2026/02/27 13:31:54.000+00,-25.3844815,-51.4928099
2026/02/27 13:31:57.000+00,-25.3844655,-51.4927944
2026/02/27 13:32:01.000+00,-25.38444,-51.4927628
2026/02/27 13:32:06.000+00,-25.3844348,-51.4927619
2026/02/27 13:32:10.000+00,-25.3844324,-51.4927449
2026/02/27 13:32:15.000+00,-25.3843968,-51.4927108
2026/02/27 13:32:18.000+00,-25.3843671,-51.492687
2026/02/27 13:32:23.000+00,-25.3843349,-51.4926511
2026/02/27 13:32:27.000+00,-25.3843136,-51.4926044
2026/02/27 13:32:32.000+00,-25.3842908,-51.4925727
2026/02/27 13:32:33.000+00,-25.3842822,-51.4925704
2026/02/27 13:32:37.000+00,-25.3842747,-51.4925481
2026/02/27 13:32:41.000+00,-25.3842847,-51.4925207
2026/02/27 13:32:46.000+00,-25.3842827,-51.4925007
2026/02/27 13:32:50.000+00,-25.3843016,-51.4925149
2026/02/27 13:32:54.000+00,-25.384312,-51.4925105
2026/02/27 13:32:59.000+00,-25.384311,-51.4925119
2026/02/27 13:33:03.000+00,-25.3843301,-51.4925072
2026/02/27 13:33:08.000+00,-25.3843656,-51.4924967
2026/02/27 13:33:11.000+00,-25.3844055,-51.492495
2026/02/27 13:33:15.000+00,-25.3844135,-51.4925049
2026/02/27 13:33:20.000+00,-25.3843872,-51.4925221
2026/02/27 13:33:24.000+00,-25.3843624,-51.4925535
2026/02/27 13:33:29.000+00,-25.38438,-51.4925657
2026/02/27 13:33:34.000+00,-25.3843848,-51.4925747
2026/02/27 13:33:38.000+00,-25.3844018,-51.4926229
2026/02/27 13:33:42.000+00,-25.3844265,-51.4926428
2026/02/27 13:33:47.000+00,-25.3844437,-51.4926495
2026/02/27 13:33:51.000+00,-25.3844572,-51.4926529
2026/02/27 13:33:56.000+00,-25.3844703,-51.492692
2026/02/27 13:34:00.000+00,-25.3844978,-51.4927254
2026/02/27 13:34:04.000+00,-25.3845191,-51.492753
2026/02/27 13:34:08.000+00,-25.3845466,-51.4927837
2026/02/27 13:34:13.000+00,-25.3845635,-51.4928063
2026/02/27 13:34:17.000+00,-25.3845949,-51.492833
2026/02/27 13:34:21.000+00,-25.3846245,-51.4928511
2026/02/27 13:34:21.000+00,-25.3846265,-51.4928504
2026/02/27 13:34:26.000+00,-25.3846562,-51.492855
2026/02/27 13:34:30.000+00,-25.3846883,-51.4928464
2026/02/27 13:34:35.000+00,-25.3847192,-51.4928363
2026/02/27 13:34:39.000+00,-25.3847153,-51.4928356
2026/02/27 13:34:43.000+00,-25.3847463,-51.4928275
2026/02/27 13:34:45.000+00,-25.3847596,-51.4928237
2026/02/27 13:34:49.000+00,-25.3847986,-51.4928109
2026/02/27 13:34:53.000+00,-25.3848398,-51.4927969
2026/02/27 13:34:58.000+00,-25.3848779,-51.4927862
2026/02/27 13:35:01.000+00,-25.384893,-51.4927839
2026/02/27 13:35:06.000+00,-25.384929,-51.4927729
2026/02/27 13:35:11.000+00,-25.384963,-51.4927475
2026/02/27 13:35:15.000+00,-25.3849971,-51.4927336
2026/02/27 13:35:20.000+00,-25.3850203,-51.492727
2026/02/27 13:35:24.000+00,-25.3850479,-51.4927123
2026/02/27 13:35:28.000+00,-25.3850832,-51.4926983
2026/02/27 13:35:33.000+00,-25.3851061,-51.4926878
2026/02/27 13:35:37.000+00,-25.3851427,-51.4926773
2026/02/27 13:35:38.000+00,-25.3851482,-51.4926762
2026/02/27 13:35:43.000+00,-25.3851844,-51.4926672
2026/02/27 13:35:47.000+00,-25.3852174,-51.4926544
2026/02/27 13:35:51.000+00,-25.3852467,-51.4926439
2026/02/27 13:35:55.000+00,-25.3852783,-51.4926267
2026/02/27 13:35:59.000+00,-25.3853175,-51.4926085
2026/02/27 13:36:04.000+00,-25.385349,-51.4925915
2026/02/27 13:36:08.000+00,-25.3853649,-51.4925672
2026/02/27 13:36:12.000+00,-25.3853717,-51.4925242
2026/02/27 13:36:13.000+00,-25.3853719,-51.4925179
2026/02/27 13:36:18.000+00,-25.3853818,-51.492482
2026/02/27 13:36:22.000+00,-25.3853769,-51.4924514
2026/02/27 13:36:27.000+00,-25.385365,-51.4924399
2026/02/27 13:36:33.000+00,-25.3853602,-51.4924516
2026/02/27 13:36:38.000+00,-25.3853613,-51.4924556
2026/02/27 13:36:42.000+00,-25.3853438,-51.492469
2026/02/27 13:36:47.000+00,-25.3852894,-51.4924772
2026/02/27 13:36:52.000+00,-25.3852936,-51.4924702
2026/02/27 13:36:57.000+00,-25.3852934,-51.4924703
2026/02/27 13:37:02.000+00,-25.3852932,-51.492471
2026/02/27 13:37:07.000+00,-25.3852878,-51.4924792
2026/02/27 13:37:12.000+00,-25.3852526,-51.4924879
2026/02/27 13:37:14.000+00,-25.3852366,-51.4924996
2026/02/27 13:37:19.000+00,-25.3851941,-51.4925207
2026/02/27 13:37:24.000+00,-25.3851505,-51.4925451
2026/02/27 13:37:28.000+00,-25.3851153,-51.4925588
2026/02/27 13:37:29.000+00,-25.3851099,-51.4925613
2026/02/27 13:37:33.000+00,-25.3850756,-51.4925638
2026/02/27 13:37:37.000+00,-25.3850427,-51.4925725
2026/02/27 13:37:42.000+00,-25.3850012,-51.492592
2026/02/27 13:37:44.000+00,-25.3849768,-51.4926043
2026/02/27 13:37:49.000+00,-25.3849438,-51.492613
2026/02/27 13:37:53.000+00,-25.3849077,-51.4926265
2026/02/27 13:37:58.000+00,-25.3848743,-51.4926345
2026/02/27 13:38:02.000+00,-25.3848392,-51.4926472
2026/02/27 13:38:06.000+00,-25.384795,-51.4926668
2026/02/27 13:38:10.000+00,-25.384749,-51.4926873
2026/02/27 13:38:14.000+00,-25.3847177,-51.4927033
2026/02/27 13:38:15.000+00,-25.3847142,-51.4927056
2026/02/27 13:38:19.000+00,-25.38468,-51.4927176
2026/02/27 13:38:24.000+00,-25.3846392,-51.4927257
2026/02/27 13:38:28.000+00,-25.3846058,-51.4927341
2026/02/27 13:38:33.000+00,-25.3846057,-51.4927312
2026/02/27 13:38:38.000+00,-25.3846064,-51.4927201
2026/02/27 13:38:42.000+00,-25.3846062,-51.4927197
2026/02/27 13:38:47.000+00,-25.3846074,-51.4927068
2026/02/27 13:38:52.000+00,-25.3846125,-51.492692
2026/02/27 13:38:57.000+00,-25.3846187,-51.492686
2026/02/27 13:39:02.000+00,-25.384617,-51.4926891
2026/02/27 13:39:06.000+00,-25.3846073,-51.4926826
2026/02/27 13:39:10.000+00,-25.3845951,-51.4926591
2026/02/27 13:39:15.000+00,-25.3846056,-51.4926571
2026/02/27 13:39:20.000+00,-25.3846017,-51.4926582
2026/02/27 13:39:25.000+00,-25.3846022,-51.4926536
2026/02/27 13:39:29.000+00,-25.3846051,-51.4926524
2026/02/27 13:39:33.000+00,-25.3846077,-51.4926499
2026/02/27 13:39:38.000+00,-25.3846107,-51.4926482
2026/02/27 13:39:43.000+00,-25.3846087,-51.4926444
2026/02/27 13:39:47.000+00,-25.3846052,-51.492638
2026/02/27 13:39:53.000+00,-25.384611,-51.492617
2026/02/27 13:39:57.000+00,-25.384649,-51.4925952
2026/02/27 13:40:01.000+00,-25.3846751,-51.4925921
2026/02/27 13:40:05.000+00,-25.3846964,-51.4925858
2026/02/27 13:40:10.000+00,-25.3847347,-51.492565
2026/02/27 13:40:11.000+00,-25.3847428,-51.4925593
2026/02/27 13:40:16.000+00,-25.3847858,-51.4925393
2026/02/27 13:40:20.000+00,-25.384824,-51.4925199
2026/02/27 13:40:24.000+00,-25.3848539,-51.492515
2026/02/27 13:40:28.000+00,-25.3848774,-51.4925112
2026/02/27 13:40:33.000+00,-25.3849179,-51.4925008
2026/02/27 13:40:37.000+00,-25.3849455,-51.4924959
2026/02/27 13:40:42.000+00,-25.3849812,-51.49249
2026/02/27 13:40:45.000+00,-25.3850087,-51.4924721
2026/02/27 13:40:50.000+00,-25.3850402,-51.4924506
2026/02/27 13:40:55.000+00,-25.3850802,-51.4924351
2026/02/27 13:41:00.000+00,-25.385114,-51.4924249
2026/02/27 13:41:03.000+00,-25.3851399,-51.4924203
2026/02/27 13:41:07.000+00,-25.3851732,-51.4924048
2026/02/27 13:41:11.000+00,-25.3852091,-51.4923863
2026/02/27 13:41:16.000+00,-25.3852209,-51.4923863
2026/02/27 13:41:21.000+00,-25.3852603,-51.4923715
2026/02/27 13:41:22.000+00,-25.3852687,-51.492368
2026/02/27 13:41:26.000+00,-25.3853043,-51.4923532
2026/02/27 13:41:31.000+00,-25.3853346,-51.4923473
2026/02/27 13:41:36.000+00,-25.3853409,-51.4923567
2026/02/27 13:41:41.000+00,-25.3853413,-51.4923517
2026/02/27 13:41:45.000+00,-25.3853769,-51.492348
2026/02/27 13:41:48.000+00,-25.3854031,-51.4923492
2026/02/27 13:41:52.000+00,-25.3854316,-51.4923104
2026/02/27 13:41:56.000+00,-25.3854376,-51.4922656
2026/02/27 13:42:01.000+00,-25.3854347,-51.4922629
2026/02/27 13:42:05.000+00,-25.3854395,-51.4922676
2026/02/27 13:42:10.000+00,-25.3854422,-51.4922662
2026/02/27 13:42:14.000+00,-25.3854477,-51.4922657
2026/02/27 13:42:19.000+00,-25.3854481,-51.4922595
2026/02/27 13:42:23.000+00,-25.3854515,-51.4922354
2026/02/27 13:42:25.000+00,-25.3854639,-51.492211
2026/02/27 13:42:29.000+00,-25.3854949,-51.4921725
2026/02/27 13:42:33.000+00,-25.3855063,-51.492123
2026/02/27 13:42:38.000+00,-25.385476,-51.4920915
2026/02/27 13:42:43.000+00,-25.3854549,-51.4921025
2026/02/27 13:42:48.000+00,-25.3854534,-51.4921118
2026/02/27 13:42:52.000+00,-25.3854459,-51.4921095
2026/02/27 13:42:56.000+00,-25.385411,-51.4920953
2026/02/27 13:43:01.000+00,-25.3853965,-51.4921258
2026/02/27 13:43:05.000+00,-25.3853735,-51.4921391
2026/02/27 13:43:10.000+00,-25.3853694,-51.49215
2026/02/27 13:43:15.000+00,-25.3853684,-51.4921456
2026/02/27 13:43:20.000+00,-25.3853672,-51.4921438
2026/02/27 13:43:24.000+00,-25.3853676,-51.4921436
2026/02/27 13:43:29.000+00,-25.3853687,-51.4921466
2026/02/27 13:43:34.000+00,-25.3853654,-51.4921466
2026/02/27 13:43:39.000+00,-25.3853656,-51.4921467
2026/02/27 13:43:43.000+00,-25.3853648,-51.4921484
2026/02/27 13:43:48.000+00,-25.3853663,-51.4921509
2026/02/27 13:43:53.000+00,-25.3853667,-51.4921503
2026/02/27 13:43:58.000+00,-25.3853672,-51.4921481
2026/02/27 13:44:02.000+00,-25.3853601,-51.4921506
2026/02/27 13:44:06.000+00,-25.3853343,-51.4921576
2026/02/27 13:44:11.000+00,-25.3853043,-51.4921449
2026/02/27 13:44:16.000+00,-25.3853045,-51.4921557
2026/02/27 13:44:20.000+00,-25.3853025,-51.4921561
2026/02/27 13:44:25.000+00,-25.3852698,-51.4921763
2026/02/27 13:44:29.000+00,-25.3852219,-51.4922044
2026/02/27 13:44:34.000+00,-25.3852405,-51.4922073
2026/02/27 13:44:38.000+00,-25.3852342,-51.4922127
2026/02/27 13:44:41.000+00,-25.3852078,-51.4922221
2026/02/27 13:44:45.000+00,-25.3851625,-51.4922388
2026/02/27 13:44:49.000+00,-25.385134,-51.4922507
2026/02/27 13:44:54.000+00,-25.3850785,-51.4922569
2026/02/27 13:44:54.000+00,-25.3850757,-51.492258
2026/02/27 13:44:58.000+00,-25.3850385,-51.492269
2026/02/27 13:45:02.000+00,-25.3849979,-51.4922891
2026/02/27 13:45:07.000+00,-25.3849548,-51.4923048
2026/02/27 13:45:08.000+00,-25.3849437,-51.4923129
2026/02/27 13:45:13.000+00,-25.3849041,-51.4923349
2026/02/27 13:45:17.000+00,-25.3848662,-51.4923544
2026/02/27 13:45:22.000+00,-25.3848296,-51.4923696
2026/02/27 13:45:24.000+00,-25.3848178,-51.4923737
2026/02/27 13:45:28.000+00,-25.3847868,-51.4923896
2026/02/27 13:45:32.000+00,-25.3847499,-51.4923964
2026/02/27 13:45:36.000+00,-25.3847098,-51.492411
2026/02/27 13:45:39.000+00,-25.3846846,-51.4924221
2026/02/27 13:45:43.000+00,-25.3846506,-51.4924368
2026/02/27 13:45:47.000+00,-25.3846203,-51.4924485
2026/02/27 13:45:52.000+00,-25.3845871,-51.4924609
2026/02/27 13:45:56.000+00,-25.384555,-51.4924759
2026/02/27 13:46:00.000+00,-25.3845192,-51.492501
2026/02/27 13:46:05.000+00,-25.3844844,-51.4925149
2026/02/27 13:46:09.000+00,-25.3844486,-51.492528
2026/02/27 13:46:11.000+00,-25.384427,-51.4925324
2026/02/27 13:46:16.000+00,-25.3843954,-51.4925404
2026/02/27 13:46:20.000+00,-25.3843648,-51.4925395
2026/02/27 13:46:25.000+00,-25.3843811,-51.4925365
2026/02/27 13:46:29.000+00,-25.3843808,-51.492536
2026/02/27 13:46:33.000+00,-25.3843773,-51.4925219
2026/02/27 13:46:38.000+00,-25.3843999,-51.4925058
2026/02/27 13:46:42.000+00,-25.3844209,-51.4924823
2026/02/27 13:46:46.000+00,-25.3844301,-51.4924422
2026/02/27 13:46:51.000+00,-25.3844515,-51.4924251
2026/02/27 13:46:55.000+00,-25.3844568,-51.4924209
2026/02/27 13:46:59.000+00,-25.3844616,-51.4924263
2026/02/27 13:47:04.000+00,-25.3844664,-51.4924271
2026/02/27 13:47:09.000+00,-25.3844736,-51.4924195
2026/02/27 13:47:11.000+00,-25.384497,-51.4924028
2026/02/27 13:47:15.000+00,-25.3845341,-51.4923847
2026/02/27 13:47:20.000+00,-25.3845591,-51.4923689
2026/02/27 13:47:25.000+00,-25.3845916,-51.492343
2026/02/27 13:47:28.000+00,-25.3846156,-51.4923269
2026/02/27 13:47:33.000+00,-25.3846291,-51.4923101
2026/02/27 13:47:37.000+00,-25.3846595,-51.4922891
2026/02/27 13:47:41.000+00,-25.384683,-51.4922737
2026/02/27 13:47:45.000+00,-25.3847194,-51.4922782
2026/02/27 13:47:50.000+00,-25.3847466,-51.4922797
2026/02/27 13:47:54.000+00,-25.3847765,-51.49226
2026/02/27 13:47:59.000+00,-25.3848219,-51.4922454
2026/02/27 13:48:03.000+00,-25.3848528,-51.4922218
2026/02/27 13:48:05.000+00,-25.384873,-51.4922223
2026/02/27 13:48:09.000+00,-25.3849121,-51.492219
2026/02/27 13:48:14.000+00,-25.384948,-51.4922103
2026/02/27 13:48:18.000+00,-25.3849735,-51.4921956
2026/02/27 13:48:22.000+00,-25.3850075,-51.4921796
2026/02/27 13:48:26.000+00,-25.3850349,-51.4921657
2026/02/27 13:48:31.000+00,-25.385079,-51.4921396
2026/02/27 13:48:35.000+00,-25.3851134,-51.492119
2026/02/27 13:48:39.000+00,-25.3851354,-51.4921148
2026/02/27 13:48:43.000+00,-25.3851799,-51.4921035
2026/02/27 13:48:47.000+00,-25.385221,-51.4920837
2026/02/27 13:48:52.000+00,-25.3852635,-51.4920651
2026/02/27 13:48:56.000+00,-25.3853117,-51.492055
2026/02/27 13:49:00.000+00,-25.3853557,-51.4920297
2026/02/27 13:49:04.000+00,-25.3853956,-51.4920215
2026/02/27 13:49:09.000+00,-25.3854319,-51.491997
2026/02/27 13:49:13.000+00,-25.3854729,-51.4919818
2026/02/27 13:49:17.000+00,-25.385509,-51.4919665
2026/02/27 13:49:18.000+00,-25.3855231,-51.4919633
2026/02/27 13:49:23.000+00,-25.3855665,-51.4919591
2026/02/27 13:49:27.000+00,-25.3856023,-51.4919612
2026/02/27 13:49:31.000+00,-25.3856015,-51.4919165
2026/02/27 13:49:35.000+00,-25.3856017,-51.4918726
2026/02/27 13:49:40.000+00,-25.3855649,-51.4918542
2026/02/27 13:49:44.000+00,-25.3855376,-51.4918842
2026/02/27 13:49:48.000+00,-25.3855036,-51.4919092
2026/02/27 13:49:53.000+00,-25.3854532,-51.4919117
2026/02/27 13:49:57.000+00,-25.3854076,-51.491927
2026/02/27 13:49:59.000+00,-25.3853893,-51.4919333
2026/02/27 13:50:03.000+00,-25.385355,-51.4919468
2026/02/27 13:50:07.000+00,-25.385317,-51.4919643
2026/02/27 13:50:12.000+00,-25.3852777,-51.4919769
2026/02/27 13:50:13.000+00,-25.3852607,-51.4919847
2026/02/27 13:50:18.000+00,-25.3852307,-51.4919877
2026/02/27 13:50:22.000+00,-25.385196,-51.4920023
2026/02/27 13:50:26.000+00,-25.3851562,-51.4920146
2026/02/27 13:50:29.000+00,-25.3851251,-51.4920184
2026/02/27 13:50:33.000+00,-25.3850891,-51.4920354
2026/02/27 13:50:37.000+00,-25.3850526,-51.4920454
2026/02/27 13:50:41.000+00,-25.3850138,-51.4920638
2026/02/27 13:50:44.000+00,-25.3849943,-51.4920765
2026/02/27 13:50:48.000+00,-25.3849581,-51.4920919
2026/02/27 13:50:52.000+00,-25.3849176,-51.4921097
2026/02/27 13:50:56.000+00,-25.384879,-51.4921228
2026/02/27 13:50:58.000+00,-25.3848642,-51.492124
2026/02/27 13:51:02.000+00,-25.3848302,-51.4921373
2026/02/27 13:51:07.000+00,-25.38479,-51.4921542
2026/02/27 13:51:11.000+00,-25.3847534,-51.4921673
2026/02/27 13:51:13.000+00,-25.3847367,-51.4921775
2026/02/27 13:51:17.000+00,-25.3847022,-51.4921971
2026/02/27 13:51:22.000+00,-25.3846552,-51.4922079
2026/02/27 13:51:26.000+00,-25.3846204,-51.4922341
